,Product URL,Description,ASIN,Product Description,Manufacturer
69,https://www.amazon.in//Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-52,NA,B09WZHX3B1,,NA
70,https://www.amazon.in//Red-Lemon-Backpack-Multifunctional-Charcoal/dp/B0BGSV19KZ/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-53,NA,B0BGSV19KZ,,NA
71,https://www.amazon.in//Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-54," PERFECT SIZE & STORAGE SPACE: Laptop backpack with perfect size to hold things and your 15.6 inch laptop or 15 inch, 14 inch Laptop. Convenient main pockets for iPad, charger, binders, books, clothes, ect. Inside pockets keep your wallet, phone. school bag for girls / bags for women / kids school bag / college bags for boys / laptop backpack .  ___ COMPREHENSIVE WORKSPACE: Front two slanted pocket perfect for quick finds such as your ID for work, f gear laptop bags . keys for open door, two side pockets for water bottle and compact umbrella make your items organized. It can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men .bags for travelling.  ___ COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men . office bag for women .  ___ COMPACT AND EASY TO CARRY: Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;  ___ MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.  ___",B09WZKHSDR,,NA
72,https://www.amazon.in//Baggit-Autumn-Winter-Leather-Womens-Handbag/dp/B08SCDTRKP/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-55,NA,B08SCDTRKP,,NA
73,https://www.amazon.in//Capacity-Cosmetic-Portable-Cosmetics-Organizer/dp/B0BR123Z9J/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-56,NA,B0BR123Z9J,,NA
74,https://www.amazon.in//Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-57,NA,B07PMQTB6T,,NA
75,https://www.amazon.in//Shalimar-Capacity-Travel-Storage-Duffel/dp/B09TPHFMX7/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-58,NA,B09TPHFMX7,,NA
76,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozMzU5NzMyMzAyNTIwNDEwOjE2NzU0MTUzOTk6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415399%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1," Multi-Organized Compartments and Pockets: One separate padded laptop compartment holds more then 15.6 Inchs Laptop. One spacious storage compartment for Daily necessities, electronics accessories, like pen, keys, Head phones, Books, Small daily items, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.  ___ Laptop Backapck bag for men casual  ___ backapck for men  ___ men backpack  ___ men bag  ___",B0BQ3ND145,,NA
77,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozMzU5NzMyMzAyNTIwNDEwOjE2NzU0MTUzOTk6c3BfbXRmOjIwMTE0NjA4MDA3NDk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQJLHLXZ%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415399%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1," Multi-Organized Compartments and Pockets: One separate padded laptop compartment holds more then 15.6 Inchs Laptop. One spacious storage compartment for Daily necessities, electronics accessories, like pen, keys, Head phones, Books, Small daily items, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.  ___ Laptop Backapck bag for men casual  ___ backapck for men  ___ men backpack  ___ men bag  ___",B0BQJLHLXZ,,NA
78,https://www.amazon.in//Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-61," Strong stitching at major stress points provide long-lasting durability against daily activities. Main compartment with zip closure  ___ Durable zippers and enhanced by strong stitching at major stress points  ___ Lightweight and fold-able, It's easy to fold up into small compact space.  ___ Water-resistant finish to save inner items from water splashes .  ___ Optimum quality of accessories and zipper for smoother functioning and high durability  ___",B07222KX3S,,NA
79,https://www.amazon.in//AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-62,NA,B07F2H25NP,,NA
80,https://www.amazon.in//Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-63,NA,B08Y3KCN32,,NA
81,https://www.amazon.in//Wesley-Briefcase-Professional-Messenger-Resistant/dp/B08K7PN23C/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-64,NA,B08K7PN23C,,NA
82,https://www.amazon.in//Fostelo-CATLIN-Womens-Handbag-Maroon/dp/B079MD5F7R/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-65,NA,B079MD5F7R,,NA
83,https://www.amazon.in//PETRICE-Multifunctional-Travel-Makeup-Organiser/dp/B07W22LC2D/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-66,NA,B07W22LC2D,,NA
84,https://www.amazon.in//Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-67,NA,B07G4CYC74,,NA
85,https://www.amazon.in//Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675415399&sprefix=ba%2Caps%2C283&sr=8-68,NA,B0855F8174,,NA
86,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozMzU5NzMyMzAyNTIwNDEwOjE2NzU0MTUzOTk6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415399%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1," Care Instructions: Hand Wash Only  ___ Large multi-compartment backpack with a padded sleeve for laptops, Holds up to 15 inches Laptop   ___ Water Resistance PU Coated Durable Fabric, with padded back section for comfortable carry   ___ Front Organizer compartments for pens, keys, and cell phone   ___ Age Range Description: Adult; Strap Type: Cross-Body; Warranty Description: Warranty: 1 Year Warranty Against Manufacturing Defects.; Pattern Name: Solid; Closure Type: Zipper; Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket   ___",B078JVT384,"Lock Type    Butterfly lock is the lock type for this backpack. This lock provides enhanced security.___his backpack consists of 2 compartments. Therefore, you can carry all your essentials without any worries.___This backpack comes with versatile usage facility. This backpack can also be used for carrying papers, documents, bottles, etc.___",Cosmus 
87,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozMzU5NzMyMzAyNTIwNDEwOjE2NzU0MTUzOTk6c3BfYnRmOjIwMTA3NTk1NzIyMzk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415399%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1," Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap,   ___ Water Resistant; 2 compartments and 6 pockets Backpack with glossy finis; Separate laptop compartment   ___ Internal compartments with organizer pockets and internal divider for organization   ___ Closure Type: Zipper Snap; Age Range Description: Adult   ___ Compartment Description: Greater Than 17 Inches; Strap Type: Chain; Warranty Description: 1. Year Manufacturer Warranty; Pattern Name: Solid   ___",B08BYQZYYC,"Material :   Nylon, Inner Material: Polyester___Capacity:   50 Liters___Color:   Navy Blue & Sky Blue___Style and Substance:   The backpack undertones gives a neutral look and an advantage over excess dust collection. 3 main and an extra compartment provides ample storage space for accessories, electronics, notebooks and stationery. Also comes with bottle mesh pockets on either sides.___Comfort First:   The padded base, back and shoulder straps provide comfort and support for carrying heavy items for a long duration.___Special Features:   Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap.____________",NA
88,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS," Laptop Compatibility: Yes, Laptop size: 15.6 inches  ___ Outer Material: Polyester, Color: Black  ___ Water Resistance: Water resistant  ___ Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)  ___ Warranty type: Manufacturer; 12 months warranty against manufacturing defects  ___",B01LXNNFDF,"Ergonomically   Designed   The Laptop Bag by Urban Tribe is a   well structured and ergonomically designed. It is has spacious compartments   as well as an anti-clutter mobile phone charging compartment. The bag is very   handy and provides comfort to the user. Carry it in style.___Extra   Charging Compartment   The bag has a separate mobile   phone charging compartment to give you an anti-clutter experience while you   charge your phone.___Spacious   Compartment    The bag has a spacious main   compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.___Withstand   heavy weight    The bag is made of Polyester,   making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once.___",Backpack International Pvt Ltd 
89,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1," KEY FEATURES - Black Colour Laptop Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.   ___ Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. IMPORTANT NOTE: We do NOT provide Free Portable Charger with the Bag   ___ Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the sides of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.   ___ Essence of Fur Jaden - We craft signature Laptop Backpacks and Casual Backpacks that are young, vibrant and fashionable, and yet a celebration of timeless style, luxe and sophistication. We strive to make thoughtful designs that are high on aesthetics as well as on utility and functionality.; 100% Genuine NORTHZONE Men products, 10 days No Question asked replacement guarantee from the date of delivery   ___ Age Range Description: Adult; Color Name: Grey; Lining Description: Polyester; Pattern Name: Solid; Material Type: Polyester   ___",B0BH8S9QGH,,NA
90,https://www.amazon.in//HP-Lightweight-300-Grey-Backpack/dp/B08CY44PVD/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-67,NA,B08CY44PVD,,NA
91,https://www.amazon.in//Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-68," Outer Material: Fabric, Color: Black; Water resistant  ___ Capacity: 21 liters; Weight: 480 grams; Dimensions: 18 inches x 13 inches x 5 inches (LxWxH)  ___ Number of compartments: 2  ___ Laptop Compatibility: Yes, Laptop Size: 15 inches  ___ Pocket Description: Utility Pocket; Closure Type: Zipper; Age Range Description: Adult; Style Name: Traditional Backpacks; Special Features: Laptop Compartment; Lining Description: Nylon  ___ Fits upto 15"",Side mesh pocket for water bottle  ___",B07FC4D9B5,,NA
92,https://www.amazon.in//Tabelito-Office-Laptop-Briefcase-Women/dp/B08FKXCJNQ/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-69,NA,B08FKXCJNQ,,NA
93,https://www.amazon.in//BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-70,NA,B09321GJXZ,,NA
94,https://www.amazon.in//Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-71,NA,B09ZV9SLBJ,,NA
95,https://www.amazon.in//ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-72,NA,B07XVMR33Q,,NA
96,https://www.amazon.in//TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-73,NA,B0847PGZZM,,NA
97,https://www.amazon.in//Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-74,NA,B09KSBHC18,,NA
98,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1," Multi-Organized Compartments and Pockets: One separate padded laptop compartment holds more then 15.6 Inchs Laptop. One spacious storage compartment for Daily necessities, electronics accessories, like pen, keys, Head phones, Books, Small daily items, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.  ___ Laptop Backapck bag for men casual  ___ backapck for men  ___ men backpack  ___ men bag  ___",B0BQ3ND145,,NA
99,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfbXRmOjIwMTE0NjA4MDA3NDk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQJLHLXZ%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1," Multi-Organized Compartments and Pockets: One separate padded laptop compartment holds more then 15.6 Inchs Laptop. One spacious storage compartment for Daily necessities, electronics accessories, like pen, keys, Head phones, Books, Small daily items, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.  ___ Laptop Backapck bag for men casual  ___ backapck for men  ___ men backpack  ___ men bag  ___",B0BQJLHLXZ,,NA
100,https://www.amazon.in//Amazon-Brand-Womens-Sling-Mustard/dp/B07XBZR7SR/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-77, Sling bag with contrast handle  ___ 16.5 cm height x 18.5 cm length x 7 cm width  ___ Single compartment with flap  ___ Stylish and compact sling bag that is perfect for casual outfits  ___,B07XBZR7SR,,NA
101,https://www.amazon.in//Baggit-Womens-Satchel-Handbag-Grey/dp/B098TKJG1L/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-78,NA,B098TKJG1L,,NA
102,https://www.amazon.in//Pigeon-Breast-Milk-Storage-Pieces/dp/B01M5DGMZ9/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-79,NA,B01M5DGMZ9,,NA
103,https://www.amazon.in//VIP-Endura-Puller-Brown-Duffle/dp/B0B527KJQZ/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-80,NA,B0B527KJQZ,,NA
104,https://www.amazon.in//Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-81,NA,B075Y72PHZ,,NA
105,https://www.amazon.in//Priority-Spider-ltrs-School-Backpack/dp/B0849MZF6Q/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-82,NA,B0849MZF6Q,,NA
106,https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-83," Outer material: synthetic, color: Tan  ___ Waterproof, Capacity: 27 liters; Weight: 600 grams; Dimensions: 48 cms x 33 cms x 18 cms (LxWxH)  ___ Number of compartments: 2; Laptop compatibility: yes, laptop size: 16strap type: adjustable  ___ Warranty type: Manufacturer; one year warranty against all manufacturing defects, workmanship, assistance during time of claim of warranty  ___ Closure Type: Zipper; Special Features: Back Padding; Age Range Description: Adult; Pocket Description: Utility Pocket  ___ Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .  ___ Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .  ___",B07G4F3758,,NA
107,https://www.amazon.in//Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1675415401&sprefix=ba%2Caps%2C283&sr=8-84,NA,B07PKQ3WJZ,,NA
108,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1," Care Instructions: Hand Wash Only  ___ Large multi-compartment backpack with a padded sleeve for laptops, Holds up to 15 inches Laptop   ___ Water Resistance PU Coated Durable Fabric, with padded back section for comfortable carry   ___ Front Organizer compartments for pens, keys, and cell phone   ___ Age Range Description: Adult; Strap Type: Cross-Body; Warranty Description: Warranty: 1 Year Warranty Against Manufacturing Defects.; Pattern Name: Solid; Closure Type: Zipper; Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket   ___",B078JVT384,"Lock Type    Butterfly lock is the lock type for this backpack. This lock provides enhanced security.___his backpack consists of 2 compartments. Therefore, you can carry all your essentials without any worries.___This backpack comes with versatile usage facility. This backpack can also be used for carrying papers, documents, bottles, etc.___",Cosmus 
109,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo4ODczOTQ4OTMzMjgxOTU1OjE2NzU0MTU0MDE6c3BfYnRmOjIwMDIxMTk5MDEwODA2OjowOjo&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01FU4B9JG%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415401%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,NA,B01FU4B9JG,,NA
110,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNTcxMjY1NzM1MDY2NzQ4OjE2NzU0MTU0MDQ6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415404%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS," Laptop Compatibility: Yes, Laptop size: 15.6 inches  ___ Outer Material: Polyester, Color: Black  ___ Water Resistance: Water resistant  ___ Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)  ___ Warranty type: Manufacturer; 12 months warranty against manufacturing defects  ___",B01LXNNFDF,"Ergonomically   Designed   The Laptop Bag by Urban Tribe is a   well structured and ergonomically designed. It is has spacious compartments   as well as an anti-clutter mobile phone charging compartment. The bag is very   handy and provides comfort to the user. Carry it in style.___Extra   Charging Compartment   The bag has a separate mobile   phone charging compartment to give you an anti-clutter experience while you   charge your phone.___Spacious   Compartment    The bag has a spacious main   compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.___Withstand   heavy weight    The bag is made of Polyester,   making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once.___",Backpack International Pvt Ltd 
111,https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyNTcxMjY1NzM1MDY2NzQ4OjE2NzU0MTU0MDQ6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415404%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1," KEY FEATURES - Black Colour Laptop Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.   ___ Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. IMPORTANT NOTE: We do NOT provide Free Portable Charger with the Bag   ___ Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the sides of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.   ___ Essence of Fur Jaden - We craft signature Laptop Backpacks and Casual Backpacks that are young, vibrant and fashionable, and yet a celebration of timeless style, luxe and sophistication. We strive to make thoughtful designs that are high on aesthetics as well as on utility and functionality.; 100% Genuine NORTHZONE Men products, 10 days No Question asked replacement guarantee from the date of delivery   ___ Age Range Description: Adult; Color Name: Grey; Lining Description: Polyester; Pattern Name: Solid; Material Type: Polyester   ___",B0BH8S9QGH,,NA
112,https://www.amazon.in//HP-Lightweight-300-Grey-Backpack/dp/B08CY44PVD/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-83,NA,B08CY44PVD,,NA
113,https://www.amazon.in//Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-84,NA,B09CQ5T3LN,,NA
114,https://www.amazon.in//Lavie-Malgana-Womens-Tote-Black/dp/B07PKHC72N/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-85,NA,B07PKHC72N,,NA
115,https://www.amazon.in//Storite-Leather-Sling-Bag-Brown/dp/B08TR8RMNH/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1675415404&sprefix=ba%2Caps%2C283&sr=8-86,NA,B08TR8RMNH,,NA
